id_contenido,id_estudiante,edad,genero,estilo,formato,tamaño,duracion,tipo_interactivo,nivel_interactivo,ruido,luz,ubicacion,conectividad,acelerometro,canal,rating
2,2648861,23,f,secuencial-global,pdf,243,9,interactivo,2,alto,medio,casa,bajo,quieto,correo,3
2,1210631,23,m,activo-reflexivo,pdf,243,9,interactivo,2,bajo,bajo,casa,medio,quieto,web,3
2,2314531,20,m,secuencial-global,pdf,243,9,interactivo,2,alto,bajo,universidad,medio,movimiento,web,4
2,618272,25,f,secuencial-global,pdf,243,9,interactivo,2,alto,medio,casa,alto,movimiento,web,1
2,2532807,25,m,secuencial-global,pdf,243,9,interactivo,2,bajo,alto,casa,bajo,quieto,web,3
2,412535,20,f,secuencial-global,pdf,243,9,interactivo,2,bajo,alto,universidad,alto,movimiento,correo,4
2,1315005,19,f,visual-verbal,pdf,243,9,interactivo,2,bajo,bajo,universidad,bajo,movimiento,web,4
2,1358911,19,f,activo-reflexivo,pdf,243,9,interactivo,2,bajo,alto,casa,medio,movimiento,correo,5
2,507603,19,m,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,otro,bajo,movimiento,correo,1
2,1507649,24,m,secuencial-global,pdf,243,9,interactivo,2,alto,alto,otro,medio,movimiento,correo,5
2,845529,24,m,visual-verbal,pdf,243,9,interactivo,2,medio,medio,otro,bajo,movimiento,web,5
2,1479907,25,m,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,casa,medio,quieto,web,5
2,236271,20,f,visual-verbal,pdf,243,9,interactivo,2,medio,medio,universidad,medio,movimiento,web,2
2,2422676,24,m,activo-reflexivo,pdf,243,9,interactivo,2,alto,medio,universidad,alto,movimiento,web,3
2,1636093,23,f,activo-reflexivo,pdf,243,9,interactivo,2,medio,bajo,otro,bajo,quieto,correo,5
2,995594,18,f,secuencial-global,pdf,243,9,interactivo,2,medio,bajo,universidad,bajo,quieto,correo,5
2,1664010,23,f,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,bajo,universidad,medio,movimiento,web,4
2,2431481,18,m,visual-verbal,pdf,243,9,interactivo,2,medio,bajo,universidad,alto,movimiento,correo,3
2,1980668,24,m,visual-verbal,pdf,243,9,interactivo,2,alto,alto,casa,bajo,quieto,correo,5
2,402321,23,f,visual-verbal,pdf,243,9,interactivo,2,medio,medio,universidad,alto,quieto,web,4
2,1344564,21,f,secuencial-global,pdf,243,9,interactivo,2,alto,alto,casa,alto,quieto,web,3
2,1632603,25,m,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,bajo,universidad,bajo,movimiento,correo,3
2,2567280,25,f,activo-reflexivo,pdf,243,9,interactivo,2,alto,alto,otro,bajo,quieto,web,3
2,1623166,19,f,visual-verbal,pdf,243,9,interactivo,2,bajo,bajo,otro,alto,movimiento,web,3
2,521932,20,f,visual-verbal,pdf,243,9,interactivo,2,bajo,alto,otro,bajo,quieto,correo,4
2,105086,18,f,visual-verbal,pdf,243,9,interactivo,2,bajo,medio,otro,bajo,movimiento,correo,5
2,2072554,20,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,alto,universidad,alto,quieto,correo,5
2,2231529,21,f,secuencial-global,pdf,243,9,interactivo,2,alto,bajo,universidad,medio,quieto,web,3
2,2103439,21,m,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,alto,universidad,bajo,movimiento,web,2
2,261764,22,f,visual-verbal,pdf,243,9,interactivo,2,bajo,alto,universidad,bajo,movimiento,web,1
2,193476,24,m,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,bajo,otro,bajo,quieto,web,5
2,1576540,18,m,activo-reflexivo,pdf,243,9,interactivo,2,alto,alto,casa,bajo,quieto,web,4
2,1783594,19,f,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,medio,universidad,alto,quieto,correo,5
2,503334,25,f,activo-reflexivo,pdf,243,9,interactivo,2,bajo,bajo,casa,alto,movimiento,correo,4
2,183903,18,m,visual-verbal,pdf,243,9,interactivo,2,bajo,medio,otro,medio,movimiento,correo,5
2,2606799,20,m,activo-reflexivo,pdf,243,9,interactivo,2,bajo,alto,casa,alto,movimiento,correo,1
2,1236127,19,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,alto,casa,bajo,quieto,correo,4
2,2375962,24,m,activo-reflexivo,pdf,243,9,interactivo,2,bajo,medio,casa,medio,movimiento,web,3
2,2212071,17,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,bajo,otro,alto,movimiento,web,3
2,1252841,22,m,visual-verbal,pdf,243,9,interactivo,2,medio,bajo,casa,medio,quieto,correo,3
2,247898,21,m,secuencial-global,pdf,243,9,interactivo,2,alto,bajo,otro,medio,movimiento,web,5
2,970975,22,f,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,alto,universidad,medio,movimiento,web,3
2,305344,17,m,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,medio,casa,alto,movimiento,correo,1
2,1581186,25,m,visual-verbal,pdf,243,9,interactivo,2,alto,medio,otro,alto,quieto,web,4
2,1129620,19,f,visual-verbal,pdf,243,9,interactivo,2,medio,medio,universidad,bajo,movimiento,correo,3
2,584750,24,f,visual-verbal,pdf,243,9,interactivo,2,bajo,alto,otro,alto,quieto,web,3
2,11409,23,f,secuencial-global,pdf,243,9,interactivo,2,alto,medio,otro,alto,movimiento,web,5
2,1875495,19,m,visual-verbal,pdf,243,9,interactivo,2,alto,medio,otro,medio,movimiento,web,2
2,1403217,22,m,visual-verbal,pdf,243,9,interactivo,2,alto,medio,casa,bajo,quieto,correo,2
2,2147527,20,f,visual-verbal,pdf,243,9,interactivo,2,alto,alto,otro,alto,movimiento,web,1
2,2418486,24,m,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,casa,alto,quieto,web,4
2,1476323,19,f,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,medio,casa,bajo,movimiento,correo,5
2,2345723,25,f,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,alto,universidad,medio,movimiento,correo,4
2,2640085,25,f,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,bajo,otro,alto,movimiento,web,5
2,1803154,19,m,visual-verbal,pdf,243,9,interactivo,2,bajo,alto,casa,alto,quieto,correo,2
2,1251170,23,m,secuencial-global,pdf,243,9,interactivo,2,bajo,alto,otro,bajo,quieto,correo,2
2,527491,23,f,secuencial-global,pdf,243,9,interactivo,2,alto,bajo,casa,medio,quieto,web,4
2,391517,20,f,visual-verbal,pdf,243,9,interactivo,2,alto,bajo,casa,medio,movimiento,web,4
2,1398626,25,f,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,bajo,otro,alto,movimiento,web,3
2,828919,19,m,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,bajo,universidad,alto,quieto,correo,5
2,196494,19,f,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,alto,otro,alto,quieto,web,5
2,715897,18,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,medio,casa,bajo,movimiento,correo,5
2,268917,18,f,secuencial-global,pdf,243,9,interactivo,2,medio,medio,universidad,alto,movimiento,correo,2
2,41422,25,m,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,alto,casa,alto,quieto,web,4
2,1806515,24,f,secuencial-global,pdf,243,9,interactivo,2,alto,alto,universidad,medio,quieto,correo,3
2,2118461,24,m,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,alto,casa,bajo,movimiento,correo,4
2,387418,21,f,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,alto,otro,alto,quieto,web,1
2,2019055,19,f,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,alto,casa,medio,quieto,correo,5
2,348960,19,f,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,bajo,universidad,alto,movimiento,correo,1
2,1167731,18,f,secuencial-global,pdf,243,9,interactivo,2,medio,medio,otro,bajo,movimiento,correo,4
2,2468831,17,f,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,alto,universidad,bajo,movimiento,web,5
2,219925,21,f,activo-reflexivo,pdf,243,9,interactivo,2,bajo,bajo,casa,bajo,quieto,correo,4
2,1025193,23,f,visual-verbal,pdf,243,9,interactivo,2,medio,medio,otro,bajo,movimiento,web,5
2,630887,18,m,secuencial-global,pdf,243,9,interactivo,2,alto,medio,universidad,alto,movimiento,web,5
2,1461435,25,m,visual-verbal,pdf,243,9,interactivo,2,medio,alto,universidad,medio,quieto,correo,1
2,1838586,19,f,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,otro,alto,movimiento,correo,1
2,1515430,19,f,activo-reflexivo,pdf,243,9,interactivo,2,medio,medio,universidad,bajo,movimiento,web,3
2,1807053,18,m,visual-verbal,pdf,243,9,interactivo,2,medio,bajo,universidad,alto,movimiento,correo,5
2,1172326,23,m,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,alto,otro,alto,movimiento,web,5
2,1785842,18,f,activo-reflexivo,pdf,243,9,interactivo,2,alto,bajo,universidad,bajo,quieto,web,3
2,803752,21,m,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,alto,casa,medio,quieto,correo,3
2,1581265,21,m,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,bajo,otro,medio,quieto,web,3
2,515436,24,f,activo-reflexivo,pdf,243,9,interactivo,2,medio,alto,universidad,bajo,quieto,correo,1
2,1824543,25,f,secuencial-global,pdf,243,9,interactivo,2,alto,medio,casa,alto,quieto,correo,4
2,1283204,18,f,visual-verbal,pdf,243,9,interactivo,2,bajo,medio,otro,medio,quieto,correo,3
2,1272122,19,f,visual-verbal,pdf,243,9,interactivo,2,bajo,bajo,casa,bajo,quieto,web,5
1,1488844,20,f,secuencial-global,video,883,154,interactivo,4,alto,medio,universidad,bajo,movimiento,correo,3
1,822109,25,f,visual-verbal,video,883,154,interactivo,4,bajo,medio,universidad,alto,movimiento,correo,5
1,885013,18,f,activo-reflexivo,video,883,154,interactivo,4,medio,bajo,universidad,alto,quieto,web,4
1,30878,25,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,medio,otro,bajo,quieto,web,4
1,823519,18,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,bajo,otro,alto,quieto,correo,3
1,893988,18,m,activo-reflexivo,video,883,154,interactivo,4,medio,alto,otro,alto,quieto,web,3
1,124105,21,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,medio,otro,bajo,quieto,web,4
1,1248029,21,m,activo-reflexivo,video,883,154,interactivo,4,alto,alto,casa,medio,movimiento,web,3
1,1842128,19,m,sensorial-intuitivo,video,883,154,interactivo,4,medio,medio,casa,medio,quieto,correo,4
1,2238063,21,m,secuencial-global,video,883,154,interactivo,4,medio,alto,casa,medio,quieto,correo,3
1,1503895,23,m,secuencial-global,video,883,154,interactivo,4,bajo,bajo,universidad,alto,movimiento,web,4
1,2207774,18,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,medio,otro,medio,quieto,web,5
1,2590061,19,m,activo-reflexivo,video,883,154,interactivo,4,bajo,medio,otro,alto,quieto,web,3
1,2442,20,m,secuencial-global,video,883,154,interactivo,4,medio,alto,otro,medio,quieto,correo,3
1,543865,17,f,secuencial-global,video,883,154,interactivo,4,medio,bajo,otro,medio,quieto,correo,4
1,1209119,23,f,sensorial-intuitivo,video,883,154,interactivo,4,bajo,alto,otro,alto,quieto,correo,4
1,804919,19,m,secuencial-global,video,883,154,interactivo,4,alto,medio,casa,medio,quieto,web,4
1,1086807,24,f,activo-reflexivo,video,883,154,interactivo,4,bajo,medio,otro,alto,quieto,correo,3
1,1711859,23,m,visual-verbal,video,883,154,interactivo,4,bajo,bajo,otro,bajo,quieto,web,4
1,372233,20,f,secuencial-global,video,883,154,interactivo,4,bajo,medio,universidad,alto,movimiento,web,5
1,1080361,25,m,visual-verbal,video,883,154,interactivo,4,medio,alto,casa,alto,quieto,correo,3
1,1245640,18,m,secuencial-global,video,883,154,interactivo,4,medio,alto,otro,alto,movimiento,web,3
1,558634,23,f,sensorial-intuitivo,video,883,154,interactivo,4,alto,alto,casa,alto,quieto,correo,4
1,2165002,18,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,bajo,otro,bajo,quieto,web,4
1,1181550,24,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,medio,casa,medio,quieto,web,3
1,1227322,20,m,visual-verbal,video,883,154,interactivo,4,medio,bajo,casa,bajo,movimiento,correo,4
1,427928,17,f,activo-reflexivo,video,883,154,interactivo,4,medio,medio,casa,alto,quieto,web,4
1,814701,17,m,activo-reflexivo,video,883,154,interactivo,4,alto,alto,otro,alto,movimiento,correo,5
1,808731,25,f,activo-reflexivo,video,883,154,interactivo,4,medio,bajo,otro,bajo,movimiento,web,4
1,662870,23,m,secuencial-global,video,883,154,interactivo,4,alto,bajo,universidad,medio,quieto,web,5
1,337541,19,m,sensorial-intuitivo,video,883,154,interactivo,4,medio,alto,casa,alto,quieto,correo,5
1,786312,21,m,secuencial-global,video,883,154,interactivo,4,bajo,medio,universidad,bajo,movimiento,correo,3
1,1133214,22,f,secuencial-global,video,883,154,interactivo,4,medio,bajo,casa,alto,quieto,correo,4
1,1537427,20,m,activo-reflexivo,video,883,154,interactivo,4,medio,bajo,universidad,bajo,movimiento,web,4
1,1209954,20,m,activo-reflexivo,video,883,154,interactivo,4,medio,bajo,universidad,bajo,movimiento,correo,5
1,2381599,24,f,secuencial-global,video,883,154,interactivo,4,medio,bajo,otro,medio,movimiento,web,3
1,525356,22,m,visual-verbal,video,883,154,interactivo,4,bajo,bajo,universidad,alto,quieto,web,2
1,1910569,18,m,activo-reflexivo,video,883,154,interactivo,4,medio,bajo,universidad,alto,movimiento,correo,4
1,2263586,23,f,visual-verbal,video,883,154,interactivo,4,medio,medio,otro,alto,quieto,web,4
1,2421815,25,f,visual-verbal,video,883,154,interactivo,4,medio,medio,otro,bajo,movimiento,web,2
1,1009622,18,m,activo-reflexivo,video,883,154,interactivo,4,medio,medio,otro,medio,movimiento,web,1
1,1481961,17,f,activo-reflexivo,video,883,154,interactivo,4,alto,medio,universidad,medio,quieto,web,2
1,401047,24,m,visual-verbal,video,883,154,interactivo,4,medio,bajo,otro,medio,movimiento,correo,4
1,2179073,19,f,sensorial-intuitivo,video,883,154,interactivo,4,alto,medio,casa,bajo,movimiento,web,3
1,1434636,23,m,sensorial-intuitivo,video,883,154,interactivo,4,medio,alto,casa,medio,movimiento,web,3
1,93986,22,m,activo-reflexivo,video,883,154,interactivo,4,medio,bajo,casa,alto,movimiento,correo,5
1,1308744,19,f,activo-reflexivo,video,883,154,interactivo,4,medio,alto,universidad,alto,movimiento,correo,5
1,2647871,24,m,sensorial-intuitivo,video,883,154,interactivo,4,medio,alto,otro,bajo,movimiento,web,4
1,1905581,18,m,visual-verbal,video,883,154,interactivo,4,medio,medio,casa,alto,movimiento,correo,5
1,2508819,17,f,secuencial-global,video,883,154,interactivo,4,bajo,medio,otro,alto,movimiento,correo,3
1,1578279,19,m,sensorial-intuitivo,video,883,154,interactivo,4,medio,bajo,universidad,bajo,movimiento,correo,1
1,1159695,24,f,activo-reflexivo,video,883,154,interactivo,4,alto,alto,casa,alto,movimiento,web,4
1,2588432,20,f,visual-verbal,video,883,154,interactivo,4,medio,bajo,casa,bajo,quieto,web,3
1,2423091,21,m,visual-verbal,video,883,154,interactivo,4,bajo,medio,casa,medio,movimiento,correo,3
1,470232,22,m,activo-reflexivo,video,883,154,interactivo,4,bajo,alto,casa,medio,movimiento,web,4
1,2148699,24,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,medio,universidad,medio,quieto,correo,2
1,1342007,21,f,secuencial-global,video,883,154,interactivo,4,bajo,alto,universidad,alto,quieto,web,3
1,466135,21,f,visual-verbal,video,883,154,interactivo,4,medio,alto,casa,bajo,movimiento,correo,4
1,2472440,23,f,visual-verbal,video,883,154,interactivo,4,alto,medio,casa,alto,quieto,correo,3
1,1283744,17,m,visual-verbal,video,883,154,interactivo,4,alto,alto,otro,alto,movimiento,web,3
1,1927580,25,f,activo-reflexivo,video,883,154,interactivo,4,alto,alto,casa,medio,movimiento,correo,4
1,716874,23,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,alto,universidad,alto,quieto,web,5
1,4326,19,f,activo-reflexivo,video,883,154,interactivo,4,bajo,bajo,casa,medio,quieto,web,4
1,1546549,21,f,secuencial-global,video,883,154,interactivo,4,medio,bajo,universidad,alto,movimiento,web,5
1,1493697,25,m,visual-verbal,video,883,154,interactivo,4,bajo,alto,casa,bajo,movimiento,correo,1
1,880166,19,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,medio,otro,medio,quieto,correo,5
1,535396,19,m,sensorial-intuitivo,video,883,154,interactivo,4,medio,bajo,universidad,alto,quieto,correo,2
1,494609,22,f,activo-reflexivo,video,883,154,interactivo,4,alto,alto,casa,alto,movimiento,correo,4
1,1961619,21,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,medio,universidad,medio,movimiento,web,5
1,883478,17,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,alto,universidad,bajo,quieto,web,4
1,793564,17,m,visual-verbal,video,883,154,interactivo,4,alto,alto,universidad,alto,movimiento,correo,4
1,1567202,18,f,secuencial-global,video,883,154,interactivo,4,alto,medio,casa,medio,quieto,correo,2
1,573537,20,m,activo-reflexivo,video,883,154,interactivo,4,alto,bajo,otro,alto,quieto,correo,4
1,1972040,19,m,activo-reflexivo,video,883,154,interactivo,4,alto,bajo,otro,alto,quieto,correo,4
1,1838912,24,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,alto,universidad,medio,movimiento,correo,3
1,411705,24,m,secuencial-global,video,883,154,interactivo,4,bajo,bajo,universidad,alto,movimiento,web,4
1,2244518,23,m,secuencial-global,video,883,154,interactivo,4,medio,alto,universidad,bajo,movimiento,web,5
1,584542,24,m,secuencial-global,video,883,154,interactivo,4,alto,bajo,casa,alto,quieto,correo,5
1,667730,20,f,visual-verbal,video,883,154,interactivo,4,alto,bajo,otro,bajo,movimiento,correo,5
1,2488120,22,f,secuencial-global,video,883,154,interactivo,4,alto,bajo,otro,medio,movimiento,correo,5
1,1926776,18,f,activo-reflexivo,video,883,154,interactivo,4,alto,medio,universidad,alto,movimiento,web,1
1,38052,19,f,secuencial-global,video,883,154,interactivo,4,medio,medio,universidad,bajo,quieto,web,3
1,1196100,17,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,bajo,universidad,medio,quieto,web,4
1,314933,25,m,visual-verbal,video,883,154,interactivo,4,alto,alto,casa,medio,movimiento,correo,3
1,1792741,25,m,activo-reflexivo,video,883,154,interactivo,4,alto,medio,otro,alto,quieto,correo,2
1,769643,21,f,secuencial-global,video,883,154,interactivo,4,alto,bajo,otro,medio,movimiento,correo,1
1,2477242,25,m,secuencial-global,video,883,154,interactivo,4,medio,alto,universidad,alto,movimiento,web,5
1,1421006,18,f,activo-reflexivo,video,883,154,interactivo,4,medio,alto,universidad,alto,quieto,correo,3
1,729846,19,f,secuencial-global,video,883,154,interactivo,4,bajo,medio,otro,bajo,quieto,correo,4
1,1719610,22,f,visual-verbal,video,883,154,interactivo,4,alto,alto,universidad,bajo,quieto,correo,2
1,1696031,22,f,sensorial-intuitivo,video,883,154,interactivo,4,alto,alto,otro,alto,quieto,correo,4
1,1817215,17,m,visual-verbal,video,883,154,interactivo,4,alto,medio,otro,medio,movimiento,correo,4
1,406057,21,f,activo-reflexivo,video,883,154,interactivo,4,bajo,bajo,universidad,bajo,movimiento,correo,4
1,636262,22,m,activo-reflexivo,video,883,154,interactivo,4,bajo,medio,universidad,bajo,quieto,correo,1
1,1245406,23,m,visual-verbal,video,883,154,interactivo,4,medio,bajo,casa,medio,movimiento,correo,4
1,1834590,24,f,secuencial-global,video,883,154,interactivo,4,bajo,bajo,otro,medio,movimiento,web,3
1,593225,24,f,visual-verbal,video,883,154,interactivo,4,medio,medio,universidad,bajo,quieto,web,3
1,1011918,17,f,visual-verbal,video,883,154,interactivo,4,alto,alto,casa,alto,movimiento,web,4
1,1665054,21,f,activo-reflexivo,video,883,154,interactivo,4,alto,medio,universidad,medio,movimiento,web,4
1,2630337,20,m,visual-verbal,video,883,154,interactivo,4,bajo,alto,casa,alto,movimiento,correo,5
1,1155747,17,f,activo-reflexivo,video,883,154,interactivo,4,medio,alto,casa,bajo,quieto,web,3
1,2439493,21,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,bajo,otro,medio,movimiento,web,1
1,479924,22,f,secuencial-global,video,883,154,interactivo,4,medio,bajo,otro,alto,movimiento,web,5
1,530789,21,f,activo-reflexivo,video,883,154,interactivo,4,alto,alto,otro,alto,movimiento,correo,5
1,765860,23,m,visual-verbal,video,883,154,interactivo,4,alto,bajo,casa,medio,movimiento,correo,4
1,231001,19,m,activo-reflexivo,video,883,154,interactivo,4,bajo,bajo,otro,alto,movimiento,web,3
1,1493615,20,m,visual-verbal,video,883,154,interactivo,4,bajo,bajo,otro,medio,movimiento,correo,5
1,1850615,25,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,medio,universidad,alto,quieto,web,2
1,68959,18,m,secuencial-global,video,883,154,interactivo,4,alto,bajo,otro,medio,quieto,web,3
1,147386,21,f,visual-verbal,video,883,154,interactivo,4,medio,alto,casa,medio,movimiento,correo,5
1,624035,19,m,visual-verbal,video,883,154,interactivo,4,alto,medio,universidad,medio,quieto,correo,5
1,782308,25,m,activo-reflexivo,video,883,154,interactivo,4,alto,alto,universidad,medio,quieto,web,5
1,1116080,20,m,visual-verbal,video,883,154,interactivo,4,medio,bajo,casa,bajo,quieto,correo,5
1,421374,19,f,activo-reflexivo,video,883,154,interactivo,4,medio,alto,otro,bajo,quieto,web,5
1,1158759,18,f,activo-reflexivo,video,883,154,interactivo,4,bajo,alto,universidad,medio,movimiento,correo,4
1,1025798,17,f,visual-verbal,video,883,154,interactivo,4,alto,medio,universidad,bajo,movimiento,correo,3
1,1215397,23,m,visual-verbal,video,883,154,interactivo,4,medio,alto,universidad,alto,movimiento,web,5
1,2475251,18,f,activo-reflexivo,video,883,154,interactivo,4,bajo,alto,otro,alto,quieto,correo,4
1,321111,24,f,activo-reflexivo,video,883,154,interactivo,4,medio,bajo,otro,medio,quieto,correo,2
1,2162676,20,f,visual-verbal,video,883,154,interactivo,4,bajo,bajo,casa,bajo,movimiento,web,3
1,2635437,22,f,visual-verbal,video,883,154,interactivo,4,alto,medio,universidad,bajo,movimiento,web,4
1,2389367,25,f,secuencial-global,video,883,154,interactivo,4,alto,bajo,universidad,bajo,quieto,web,1
1,485622,23,m,visual-verbal,video,883,154,interactivo,4,bajo,bajo,casa,alto,movimiento,web,5
1,235553,20,f,activo-reflexivo,video,883,154,interactivo,4,bajo,bajo,otro,alto,movimiento,correo,4
1,831869,22,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,medio,universidad,medio,movimiento,correo,4
1,99400,23,m,secuencial-global,video,883,154,interactivo,4,bajo,bajo,universidad,medio,movimiento,web,5
1,684876,18,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,medio,universidad,bajo,movimiento,correo,4
1,1871179,23,f,sensorial-intuitivo,video,883,154,interactivo,4,bajo,bajo,casa,alto,quieto,web,3
1,1107678,24,f,secuencial-global,video,883,154,interactivo,4,alto,alto,universidad,medio,movimiento,correo,5
1,642036,22,m,sensorial-intuitivo,video,883,154,interactivo,4,bajo,medio,otro,alto,movimiento,correo,3
1,700890,20,f,sensorial-intuitivo,video,883,154,interactivo,4,alto,alto,otro,medio,movimiento,web,5
1,2289956,19,m,secuencial-global,video,883,154,interactivo,4,bajo,alto,universidad,medio,movimiento,correo,5
1,2040859,18,m,activo-reflexivo,video,883,154,interactivo,4,bajo,alto,otro,alto,movimiento,correo,1
1,1524964,25,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,alto,otro,alto,movimiento,correo,3
1,121318,20,m,secuencial-global,video,883,154,interactivo,4,alto,medio,universidad,medio,quieto,correo,4
1,317050,19,f,visual-verbal,video,883,154,interactivo,4,medio,medio,casa,bajo,movimiento,web,5
1,2287003,24,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,alto,casa,alto,quieto,web,5
1,59052,25,m,activo-reflexivo,video,883,154,interactivo,4,alto,bajo,universidad,bajo,quieto,web,2
1,893742,21,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,medio,universidad,alto,movimiento,web,4
1,1346257,24,m,secuencial-global,video,883,154,interactivo,4,alto,alto,universidad,alto,movimiento,web,3
1,55016,25,f,secuencial-global,video,883,154,interactivo,4,medio,medio,otro,alto,movimiento,web,3
1,30245,18,f,sensorial-intuitivo,video,883,154,interactivo,4,alto,bajo,otro,bajo,quieto,correo,5
1,743633,25,m,visual-verbal,video,883,154,interactivo,4,alto,bajo,otro,alto,movimiento,correo,4
1,1596531,24,m,visual-verbal,video,883,154,interactivo,4,medio,bajo,otro,alto,quieto,web,5
1,1125499,22,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,bajo,casa,medio,quieto,web,5
1,706832,24,f,visual-verbal,video,883,154,interactivo,4,alto,alto,casa,alto,movimiento,correo,4
1,2465337,23,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,alto,otro,bajo,quieto,correo,3
1,2291422,22,m,sensorial-intuitivo,video,883,154,interactivo,4,medio,bajo,universidad,medio,quieto,correo,1
1,1777406,17,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,medio,universidad,alto,movimiento,web,3
1,1904905,17,f,activo-reflexivo,video,883,154,interactivo,4,alto,alto,casa,bajo,quieto,web,4
1,2450433,22,f,visual-verbal,video,883,154,interactivo,4,medio,alto,universidad,bajo,movimiento,web,3
1,1348967,22,f,visual-verbal,video,883,154,interactivo,4,alto,bajo,casa,bajo,quieto,correo,2
1,638020,25,m,secuencial-global,video,883,154,interactivo,4,medio,bajo,casa,bajo,movimiento,correo,3
1,2217779,24,m,visual-verbal,video,883,154,interactivo,4,medio,bajo,otro,medio,movimiento,correo,4
1,194280,18,f,visual-verbal,video,883,154,interactivo,4,bajo,medio,universidad,alto,movimiento,web,1
1,493009,24,m,secuencial-global,video,883,154,interactivo,4,alto,bajo,otro,alto,quieto,web,4
1,1567167,25,m,visual-verbal,video,883,154,interactivo,4,alto,alto,otro,medio,quieto,web,4
1,850327,20,f,sensorial-intuitivo,video,883,154,interactivo,4,bajo,bajo,otro,medio,quieto,correo,5
1,520386,24,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,medio,casa,medio,quieto,web,3
1,320540,21,f,secuencial-global,video,883,154,interactivo,4,alto,medio,otro,alto,quieto,correo,2
1,1188228,21,m,sensorial-intuitivo,video,883,154,interactivo,4,alto,alto,universidad,alto,movimiento,web,2
1,57961,20,f,sensorial-intuitivo,video,883,154,interactivo,4,bajo,bajo,casa,bajo,quieto,correo,4
1,1113230,18,f,secuencial-global,video,883,154,interactivo,4,medio,alto,casa,alto,quieto,web,3
1,1374216,20,f,visual-verbal,video,883,154,interactivo,4,medio,bajo,casa,medio,quieto,web,2
1,595778,21,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,alto,casa,medio,movimiento,correo,3
1,209573,22,m,activo-reflexivo,video,883,154,interactivo,4,bajo,bajo,casa,medio,quieto,correo,4
1,2354601,20,m,activo-reflexivo,video,883,154,interactivo,4,bajo,alto,casa,alto,quieto,correo,5
1,2563596,21,m,secuencial-global,video,883,154,interactivo,4,medio,alto,casa,alto,quieto,correo,4
1,835265,18,m,visual-verbal,video,883,154,interactivo,4,medio,alto,universidad,medio,quieto,correo,4
1,1819474,22,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,alto,casa,bajo,movimiento,correo,3
1,1447104,24,f,sensorial-intuitivo,video,883,154,interactivo,4,medio,alto,casa,alto,movimiento,web,3
